State,Date,Official,Official_Name,Emergency_Declaration,Health_Declaration,Stayhome_Restrictions,Natguard_Restrictions,Travel_Restrictions,Gatheringban_rawlimit,Election_delay,Election_change,Public_meetings,x,y
Missouri,3/24/2020 0:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,3/25/2020 0:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,3/25/2020 1:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,3/26/2020 0:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,3/26/2020 1:00:00,Governor,Michael Parson,0,0,0,1,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,3/27/2020 0:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,3/27/2020 1:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,3/27/2020 2:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,3/27/2020 3:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,3/27/2020 4:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,3/28/2020 0:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,3/28/2020 1:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,3/28/2020 2:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,3/28/2020 3:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,3/28/2020 4:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,3/31/2020 0:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,3/31/2020 1:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,4/1/2020 0:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,4/2/2020 0:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,4/2/2020 1:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,4/2/2020 2:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,4/2/2020 3:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,4/2/2020 4:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,4/2/2020 5:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,4/2/2020 6:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,4/2/2020 7:00:00,Governor,Michael Parson,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,4/3/2020 0:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,4/3/2020 1:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,4/3/2020 2:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,4/3/2020 3:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,4/3/2020 4:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,1,0,0,10,0,0,0,-10294575.6631,4631540.652999997
Missouri,4/4/2020 0:00:00,"Director, Dept. of Health and Senior Services",Randall W. Williams,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Missouri,4/6/2020 0:00:00,Governor,Michael Parson,0,0,0,0,0,0,0,0,0,-10294575.6631,4631540.652999997
Montana,3/3/2020 0:00:00,Governor,Steve Bullock,0,0,0,0,0,0,0,0,0,-12205633.107900001,5947543.731399998
Montana,3/12/2020 0:00:00,Governor,Steve Bullock,1,0,0,0,0,0,0,0,0,-12205633.107900001,5947543.731399998
Montana,3/13/2020 0:00:00,Governor,Steve Bullock,0,0,0,0,0,0,0,0,0,-12205633.107900001,5947543.731399998
Montana,3/15/2020 0:00:00,Governor,Steve Bullock,0,0,0,1,0,0,0,0,0,-12205633.107900001,5947543.731399998
Montana,3/17/2020 0:00:00,Governor,Steve Bullock,0,0,0,0,0,0,0,0,0,-12205633.107900001,5947543.731399998
Montana,3/17/2020 1:00:00,Governor,Steve Bullock,0,0,0,0,0,0,0,0,0,-12205633.107900001,5947543.731399998
Montana,3/18/2020 0:00:00,Governor,Steve Bullock,0,0,0,0,0,0,0,0,0,-12205633.107900001,5947543.731399998
Montana,3/20/2020 0:00:00,Governor,Steve Bullock,0,0,0,0,0,0,0,0,0,-12205633.107900001,5947543.731399998
Montana,3/20/2020 1:00:00,Governor,Steve Bullock,0,0,0,0,0,0,0,0,0,-12205633.107900001,5947543.731399998
Montana,3/23/2020 0:00:00,Governor,Steve Bullock,0,0,0,0,0,0,0,0,0,-12205633.107900001,5947543.731399998
Montana,3/24/2020 0:00:00,Governor,Steve Bullock,0,0,0,0,0,0,0,0,0,-12205633.107900001,5947543.731399998
Montana,3/24/2020 1:00:00,Governor,Steve Bullock,0,0,0,0,0,10,0,0,0,-12205633.107900001,5947543.731399998
Montana,3/25/2020 0:00:00,Governor,Steve Bullock,0,0,0,0,0,0,0,1,0,-12205633.107900001,5947543.731399998
Montana,3/26/2020 0:00:00,Governor,Steve Bullock,0,0,1,0,non essential travel restricted,1,0,0,0,-12205633.107900001,5947543.731399998
Montana,3/27/2020 0:00:00,Governor,Steve Bullock,0,0,0,0,0,0,0,0,0,-12205633.107900001,5947543.731399998
Montana,3/27/2020 1:00:00,Governor,Steve Bullock,0,0,0,0,0,0,0,0,0,-12205633.107900001,5947543.731399998
Montana,3/30/2020 0:00:00,Governor,Steve Bullock,0,0,0,authorized to assist in regulating,requires 14 day quarantine for out of state travelers,0,0,0,0,-12205633.107900001,5947543.731399998
Montana,3/30/2020 1:00:00,Governor,Steve Bullock,0,0,0,0,0,0,0,0,0,-12205633.107900001,5947543.731399998
Montana,3/31/2020 0:00:00,Governor,Steve Bullock,0,0,0,0,0,0,0,0,0,-12205633.107900001,5947543.731399998
Montana,4/1/2020 0:00:00,Governor,Steve Bullock,0,0,0,0,0,0,0,0,0,-12205633.107900001,5947543.731399998
Montana,4/1/2020 1:00:00,Governor,Steve Bullock,0,0,0,0,0,0,0,0,0,-12205633.107900001,5947543.731399998
Montana,4/2/2020 0:00:00,Governor,Steve Bullock,0,0,0,0,0,0,0,0,0,-12205633.107900001,5947543.731399998
Montana,4/3/2020 0:00:00,Governor,Steve Bullock,0,0,0,0,0,0,0,0,0,-12205633.107900001,5947543.731399998
Montana,4/7/2020 0:00:00,Governor,Steve Bullock,0,0,0,0,0,0,0,0,0,-12205633.107900001,5947543.731399998
Montana,4/7/2020 1:00:00,Governor,Steve Bullock,0,0,0,0,0,0,0,0,0,-12205633.107900001,5947543.731399998
Montana,4/7/2020 1:00:00,Governor,Steve Bullock,0,0,0,0,0,0,0,0,0,-12205633.107900001,5947543.731399998
Montana,4/9/2020 0:00:00,Governor,Steve Bullock,0,0,0,0,0,0,0,0,0,-12205633.107900001,5947543.731399998
Montana,4/13/2020 0:00:00,Governor,Steve Bullock,0,0,0,0,0,0,0,0,0,-12205633.107900001,5947543.731399998
Montana,4/13/2020 1:00:00,Governor,Steve Bullock,0,0,0,0,0,0,0,0,0,-12205633.107900001,5947543.731399998
Montana,4/20/2020 0:00:00,Governor,Steve Bullock,0,0,0,0,0,10,0,0,0,-12205633.107900001,5947543.731399998
Nebraska,3/19/2020 1:00:00,Governor,Pete Ricketts,0,0,0,0,0,0,0,0,0,-11110921.6409,5090427.7717999965
Nebraska,3/25/2020 0:00:00,Governor,Pete Ricketts,0,0,0,0,0,0,0,0,0,-11110921.6409,5090427.7717999965
Nebraska,3/26/2020 0:00:00,Governor,Pete Ricketts,0,0,0,0,0,0,0,0,0,-11110921.6409,5090427.7717999965
Nebraska,3/26/2020 1:00:00,Governor,Pete Ricketts,0,0,0,0,0,0,0,0,0,-11110921.6409,5090427.7717999965
Nebraska,3/27/2020 0:00:00,Governor,Pete Ricketts,0,0,0,0,0,0,0,0,0,-11110921.6409,5090427.7717999965
Nebraska,3/30/2020 0:00:00,Governor,Pete Ricketts,0,0,0,0,0,0,0,0,0,-11110921.6409,5090427.7717999965
Nebraska,4/7/2020 0:00:00,Governor,Pete Ricketts,0,0,0,0,0,0,0,0,0,-11110921.6409,5090427.7717999965
Nebraska,4/7/2020 1:00:00,Governor,Pete Ricketts,0,0,0,0,0,0,0,Neb. Rev. Stat. § 32-302 and§ 32-311(1) are waived only to the extent that the statutes allow for in-person registration inside of county election offices; The provisions of Neb. Rev. Stat. §32-942 and § 32-943 are waived only to the extent that the statutes require county election offices to be open for individuals who do not require the use of an ADA accessible ballot marking device; The provisions of Neb. Rev. Stat. § 32-940 are waived to the extent that those provisions require a county election office to be open for in-person business.,0,-11110921.6409,5090427.7717999965
Nebraska,4/9/2020 0:00:00,Governor,Pete Ricketts,0,0,0,0,0,0,0,0,0,-11110921.6409,5090427.7717999965
Nebraska,4/15/2020 0:00:00,Governor,Pete Ricketts,0,0,0,0,0,0,0,0,0,-11110921.6409,5090427.7717999965
Nebraska,4/16/2020 0:00:00,Governor,Pete Ricketts,0,0,0,0,0,0,0,0,0,-11110921.6409,5090427.7717999965
Nebraska,4/20/2020 0:00:00,Governor,Pete Ricketts,0,0,0,0,0,0,0,0,0,-11110921.6409,5090427.7717999965
Nebraska,4/29/2020 0:00:00,Governor,Pete Ricketts,0,0,0,0,0,0,0,0,0,-11110921.6409,5090427.7717999965
Nebraska,4/30/2020 0:00:00,Governor,Pete Ricketts,0,0,0,0,0,0,0,0,0,-11110921.6409,5090427.7717999965
Nebraska,3/13/2020 0:00:00,Governor,Pete Ricketts,1,0,0,0,0,0,0,0,0,-11110921.6409,5090427.7717999965
Nebraska,3/13/2020 1:00:00,Governor,Pete Ricketts,0,0,0,0,0,0,0,0,0,-11110921.6409,5090427.7717999965
Nebraska,3/16/2020 0:00:00,Governor,Pete Ricketts,0,0,0,0,All state exeutive branch members suspend out of state travel,0,0,0,0,-11110921.6409,5090427.7717999965
Nebraska,3/17/2020 0:00:00,Governor,Pete Ricketts,0,0,0,0,0,0,0,0,"public meeting requirement suspended; may meet by telephione, video conferencing; make available to members of public/media;",-11110921.6409,5090427.7717999965
Nebraska,3/17/2020 1:00:00,Governor,Pete Ricketts,0,0,0,0,0,0,0,0,0,-11110921.6409,5090427.7717999965
Nebraska,3/19/2020 0:00:00,Governor,Pete Ricketts,0,0,0,0,0,0,0,0,0,-11110921.6409,5090427.7717999965
Nevada,3/12/2020 0:00:00,Governor,Steve Sisolak,1,0,0,0,0,0,0,0,0,-12986023.778900001,4772863.966300003
Nevada,3/15/2020 0:00:00,Governor,Steve Sisolak,0,0,0,0,0,0,0,0,0,-12986023.778900001,4772863.966300003
Nevada,3/18/2020 0:00:00,Governor,Steve Sisolak,0,0,0,0,0,0,0,0,0,-12986023.778900001,4772863.966300003
Nevada,3/20/2020 0:00:00,Governor,Steve Sisolak,0,0,0,0,0,0,0,0,0,-12986023.778900001,4772863.966300003
Nevada,3/20/2020 1:00:00,Governor,Steve Sisolak,0,0,0,0,0,0,0,0,0,-12986023.778900001,4772863.966300003
Nevada,3/20/2020 2:00:00,Governor,Steve Sisolak,0,0,0,0,0,0,0,0,0,-12986023.778900001,4772863.966300003
Nevada,3/22/2020 0:00:00,Governor,Steve Sisolak,0,0,0,0,0,0,0,0,0,-12986023.778900001,4772863.966300003
Nevada,3/24/2020 0:00:00,Governor,Steve Sisolak,0,0,0,0,0,10,0,0,0,-12986023.778900001,4772863.966300003
Nevada,3/29/2020 0:00:00,Governor,Steve Sisolak,0,0,0,0,0,0,0,0,0,-12986023.778900001,4772863.966300003
Nevada,3/31/2020 0:00:00,Governor,Steve Sisolak,0,0,1,0,0,0,0,0,0,-12986023.778900001,4772863.966300003
Nevada,4/1/2020 0:00:00,Governor,Steve Sisolak,0,0,0,0,0,0,0,0,0,-12986023.778900001,4772863.966300003
Nevada,4/1/2020 1:00:00,Governor,Steve Sisolak,0,0,0,0,0,0,0,0,0,-12986023.778900001,4772863.966300003
Nevada,4/1/2020 2:00:00,Governor,Steve Sisolak,0,0,0,1,0,0,0,0,0,-12986023.778900001,4772863.966300003
Nevada,4/8/2020 0:00:00,Governor,Steve Sisolak,0,0,0,0,0,0,0,0,0,-12986023.778900001,4772863.966300003
Nevada,4/14/2020 0:00:00,Governor,Steve Sisolak,0,0,0,0,0,0,0,0,0,-12986023.778900001,4772863.966300003
Nevada,4/29/2020 0:00:00,Governor,Steve Sisolak,0,0,0,0,travel now allowed for pick up of curbside retail/cannabis or for delivering goods,0,0,0,0,-12986023.778900001,4772863.966300003
Nevada,5/10/2020 0:00:00,Governor,Steve Sisolak,0,0,0,0,0,0,0,0,0,-12986023.778900001,4772863.966300003
Nevada,5/11/2020 0:00:00,Governor,Steve Sisolak,0,0,0,0,0,0,0,0,0,-12986023.778900001,4772863.966300003
Nevada,5/28/2020 0:00:00,Governor,Steve Sisolak,0,0,0,0,0,0,0,0,0,-12986023.778900001,4772863.966300003
Nevada,6/9/2020 0:00:00,Governor,Steve Sisolak,0,0,0,0,0,0,0,0,0,-12986023.778900001,4772863.966300003
New Hampshire,3/23/2020 5:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,10,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,3/26/2020 0:00:00,Governor,Christopher T. Sununu,0,0,4-May,0,0,1,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,3/27/2020 0:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,3/27/2020 1:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,3/30/2020 0:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,4/1/2020 0:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,4/1/2020 1:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,4/1/2020 2:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,4/3/2020 0:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,4/3/2020 1:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,4/3/2020 2:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,4/4/2020 0:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,1,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,4/6/2020 0:00:00,Governor,Christopher T. Sununu,0,0,0,0,all lodging providers within the State of New Hampshire are hereby restricted to providing lodging for vulnerable populations and essential workers only; people currently staying may onlly stay through end of reservation; no online reservations allowed,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,4/7/2020 0:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,4/9/2020 0:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,4/9/2020 1:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,4/14/2020 0:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,4/16/2020 0:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,4/16/2020 1:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,4/17/2020 0:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,4/24/2020 0:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,4/24/2020 1:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,4/28/2020 0:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,4/28/2020 1:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,4/30/2020 0:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,5/1/2020 0:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,5/5/2020 0:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,5/11/2020 0:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,5/13/2020 0:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,voter party affiliation change procedure policy changed for COVID safety,0,-7967981.621099999,5416904.765699998
New Hampshire,5/18/2020 0:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,3/13/2020 0:00:00,Governor,Christopher T. Sununu,1,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,3/15/2020 0:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,3/16/2020 0:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,3/17/2020 0:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,3/17/2020 1:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,3/17/2020 2:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,3/18/2020 0:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,3/18/2020 1:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,3/18/2020 2:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,3/19/2020 0:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,3/21/2020 0:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,3/23/2020 0:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,3/23/2020 1:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,3/23/2020 2:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,3/23/2020 3:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Hampshire,3/23/2020 4:00:00,Governor,Christopher T. Sununu,0,0,0,0,0,0,0,0,0,-7967981.621099999,5416904.765699998
New Jersey,4/9/2020 0:00:00,Governor,Phillip D. Murphy,0,0,0,0,0,0,0,0,0,-8318745.8035,4809913.175300002
New Jersey,4/10/2020 0:00:00,Governor,Phillip D. Murphy,0,0,0,0,0,0,0,0,0,-8318745.8035,4809913.175300002
New Jersey,4/11/2020 0:00:00,Governor,Phillip D. Murphy,0,0,0,0,0,0,0,0,0,-8318745.8035,4809913.175300002
New Jersey,4/13/2020 0:00:00,Governor,Phillip D. Murphy,0,0,0,0,0,0,0,0,0,-8318745.8035,4809913.175300002
New Jersey,4/14/2020 0:00:00,Governor,Phillip D. Murphy,0,0,0,0,0,0,0,0,0,-8318745.8035,4809913.175300002
New Jersey,4/24/2020 0:00:00,Governor,Phillip D. Murphy,0,0,0,0,0,0,0,0,0,-8318745.8035,4809913.175300002
New Jersey,4/27/2020 0:00:00,Governor,Phillip D. Murphy,0,0,0,0,0,0,0,0,0,-8318745.8035,4809913.175300002
New Jersey,4/28/2020 0:00:00,Governor,Phillip D. Murphy,0,0,0,0,0,0,0,0,0,-8318745.8035,4809913.175300002
New Jersey,4/28/2020 1:00:00,Governor,Phillip D. Murphy,0,0,0,0,0,0,0,0,0,-8318745.8035,4809913.175300002
New Jersey,4/29/2020 0:00:00,Governor,Phillip D. Murphy,0,0,0,0,0,0,0,0,petitions can be submitted electronically for referendums,-8318745.8035,4809913.175300002
New Jersey,4/29/2020 1:00:00,Governor,Phillip D. Murphy,0,0,0,0,0,0,0,0,0,-8318745.8035,4809913.175300002
New Jersey,2/3/2020 0:00:00,Governor,Philip D. Murphy,0,0,0,0,0,0,0,0,0,-8318745.8035,4809913.175300002
New Jersey,3/9/2020 0:00:00,Governor,Philip D. Murphy,1,1,0,1,0,0,0,0,0,-8318745.8035,4809913.175300002
New Jersey,3/16/2020 0:00:00,Governor,Philip D. Murphy,0,0,0,0,0,50,0,0,0,-8318745.8035,4809913.175300002
New Jersey,3/19/2020 0:00:00,Governor,Philip D. Murphy,0,0,0,0,0,0,0,0,0,-8318745.8035,4809913.175300002
New Jersey,3/19/2020 1:00:00,Governor,Philip D. Murphy,0,0,0,0,0,0,0,1,0,-8318745.8035,4809913.175300002
New Jersey,3/21/2020 0:00:00,Governor,Philip D. Murphy,0,0,1,0,0,1,0,0,0,-8318745.8035,4809913.175300002
New Jersey,3/21/2020 1:00:00,Governor,Philip D. Murphy,0,0,0,0,0,0,0,0,0,-8318745.8035,4809913.175300002
New Jersey,3/23/2020 0:00:00,Governor,Philip D. Murphy,0,0,0,0,0,0,0,0,0,-8318745.8035,4809913.175300002
New Jersey,3/25/2020 0:00:00,Governor,Philip D. Murphy,0,0,0,0,0,0,0,0,0,-8318745.8035,4809913.175300002
New Jersey,3/28/2020 0:00:00,Governor,Philip D. Murphy,0,0,0,0,0,0,0,0,0,-8318745.8035,4809913.175300002
New Jersey,4/2/2020 0:00:00,Governor,Philip D. Murphy,0,0,0,0,0,0,0,0,0,-8318745.8035,4809913.175300002
New Jersey,4/3/2020 0:00:00,Governor,Philip D. Murphy,0,0,0,0,0,0,0,0,0,-8318745.8035,4809913.175300002
New Jersey,4/6/2020 0:00:00,Governor,Philip D. Murphy,0,0,0,0,0,0,0,0,0,-8318745.8035,4809913.175300002
New Jersey,4/7/2020 0:00:00,Governor,Philip D. Murphy,0,0,0,0,0,0,0,0,0,-8318745.8035,4809913.175300002
New Jersey,4/7/2020 1:00:00,Governor,Philip D. Murphy,0,0,0,0,0,0,0,0,0,-8318745.8035,4809913.175300002
New Jersey,4/7/2020 2:00:00,Governor,Philip D. Murphy,0,0,0,0,0,0,0,0,0,-8318745.8035,4809913.175300002
New Jersey,4/7/2020 3:00:00,Governor,Philip D. Murphy,0,0,0,0,0,0,0,0,0,-8318745.8035,4809913.175300002
New Jersey,4/8/2020 0:00:00,Governor,Philip D. Murphy,0,0,0,0,0,0,1,signature requirments for elections changed,0,-8318745.8035,4809913.175300002
New Jersey,4/8/2020 1:00:00,Governor,Philip D. Murphy,0,0,0,0,0,0,0,0,0,-8318745.8035,4809913.175300002
New Jersey,4/8/2020 2:00:00,Governor,Philip D. Murphy,0,0,0,0,0,0,0,0,0,-8318745.8035,4809913.175300002
New Mexico,3/11/2020 0:00:00,Governor,Michelle Lujan Grisham,1,1,0,1,0,0,0,0,0,-11811933.4849,4085517.168200001
New Mexico,3/13/2020 0:00:00,Governor,Michelle Lujan Grisham,0,0,0,0,0,0,0,0,0,-11811933.4849,4085517.168200001
New Mexico,3/15/2020 0:00:00,Governor,Michelle Lujan Grisham,0,0,0,0,0,0,0,0,0,-11811933.4849,4085517.168200001
New Mexico,3/15/2020 1:00:00,Governor,Michelle Lujan Grisham,0,0,0,0,0,0,0,0,0,-11811933.4849,4085517.168200001
New Mexico,3/15/2020 1:00:00,Governor,Michelle Lujan Grisham,0,0,0,0,0,0,0,0,0,-11811933.4849,4085517.168200001
New Mexico,3/15/2020 2:00:00,Governor,Michelle Lujan Grisham,0,0,0,0,0,0,0,0,0,-11811933.4849,4085517.168200001
New Mexico,3/15/2020 3:00:00,Governor,Michelle Lujan Grisham,0,0,0,0,0,0,0,0,0,-11811933.4849,4085517.168200001
New Mexico,3/24/2020 0:00:00,Secretary of Department of Public Health,Kathyleen M. Kunkel,0,0,0,0,Avoid non-essential travel,5,0,0,0,-11811933.4849,4085517.168200001
New Mexico,3/25/2020 0:00:00,Governor,Michelle Lujan Grisham,0,0,0,0,0,0,0,0,0,-11811933.4849,4085517.168200001
New Mexico,3/26/2020 0:00:00,Governor,Michelle Lujan Grisham,0,0,0,0,0,0,0,0,0,-11811933.4849,4085517.168200001
New Mexico,3/27/2020 0:00:00,Governor,Michelle Lujan Grisham,0,0,0,0,All air-port travelers must self-quarantine for 14 days upon entry,0,0,0,0,-11811933.4849,4085517.168200001
New Mexico,3/27/2020 1:00:00,Governor,Michelle Lujan Grisham,0,0,0,0,0,0,0,0,0,-11811933.4849,4085517.168200001
New Mexico,3/30/2020 0:00:00,Governor,Michelle Lujan Grisham,0,0,0,0,0,0,0,0,0,-11811933.4849,4085517.168200001
New Mexico,3/31/2020 0:00:00,Governor,Michelle Lujan Grisham,0,0,0,0,0,0,0,0,0,-11811933.4849,4085517.168200001
